0.25145,0,0,0,0,0,0,0,0.71313,0.33751,0,0.31599,0.30787,0.33854,0.34637,1,0.72486,0,1,0.29663,0.51833,0.47827,0,0.27945,0.4225,0,0.27731,0,0.43488,0.42331,0.36502,0,0.44795,0.59937,0,1
0.27447,0.55724,0.55129,0.35944,0,0,0,0,0.67742,0.31181,0.28083,0.29023,0.2914,0.56245,0.34075,0.38219,0,0.41667,1,0,0,0.34926,0.2865,0.61646,0.37893,0.31988,0,0.2025,0,0.31742,0.64555,0,0.30507,0.25305,0,0.38075
1,1,1,1,1,1,1,1,0.33192,1,1,0.36959,1,0.60981,0.66073,0.55445,0.76529,1,0.28011,0.30218,0.70181,0.64649,0.63131,0.70746,0.66378,0.63157,1,1,1,0.55321,1,0.30372,0.71401,0.74499,0.51173,1
0,0,0,0,0,0,0,0.35416,0,0,0.26482,0.32181,0,0,0,0,0,0.72061,0.23894,0.33344,0.33893,0,0.3457,0.53031,0.30863,0.26471,0,0,0,0.32039,0.35288,0.66478,0.31236,0.3228,0.30378,0.73351
0.25704,0,0.29561,0,0,0,0,0.27089,0.52594,0.24316,0.71536,0.30049,0.38528,0.18091,0.29308,0.72244,0.39506,0.71196,0.28084,0.6028,0,0.66962,1,0.47106,0.57961,0.31427,0.46255,0,0.33845,0.66568,0.30241,0,0.65951,0.45847,0,0.38027
0,0,0,0,0.25408,0,0,0,0.26052,0,0.26182,0,0.32912,0,0.65843,0.39473,1,0.29627,0.65453,0.65501,0.49356,0.46594,0.35779,0.54688,0.69943,0.38234,0.48423,0.68797,0.54778,1,0.72052,0,0.30432,0.22993,0.35063,0.25251
0,0,0,0,0,0,0,0,0.23602,0.65525,0,0.30603,0,0.44211,0,0.62382,0.31927,0.34137,0,0.27665,0,0.68608,0.30401,0,0.37,0,0.71603,0.28911,0.38836,0.29026,0.82811,0,0.31548,0,0.3104,0
0.27676,0,0.18405,0,0,0,0,0.25157,0.69366,0.66281,0,0.39214,0.41067,0.32197,0.46414,0.69373,0.315,0.3096,0,0.29017,0.25612,0.61826,1,0.56372,0,0,0.37429,0.26807,0.42995,0.27579,0,1,0.2686,0.72257,0,0.36744
0,0,0.20464,0,0,0,0,0,0.31529,0,0.34897,0.33315,0.29542,1,0.72328,0.69495,0,0.40902,0.61801,0.62812,0.30912,0.29996,0.30606,0.66825,0.2203,0.66114,0.32893,0,0.6395,0.40561,0.31934,0,0.20921,0.71565,0.31724,0
0,0.27489,0,0,0,0,0,0,0.69718,0.34208,0,0.61331,0.73166,0,0.64261,0.28525,0.27546,0.28755,0,0,0.23136,1,0.33874,0.25631,0,0,0.25098,0,0,0,0.35736,0.46118,0.35122,0.34488,0.2864,0
0,0,0,0,0,0.36636,0,0,0.63005,0,0,0.33266,0.40579,0.64923,0.42059,0.28985,0,0,0.41805,1,0,0.33809,0.54264,0.28632,0.33282,0.36322,0,0.29368,0.29492,0.38376,0.6537,0.25438,0.38791,0.49533,0,0.79687
0,0,0,0,0,0,0,0,0.65306,0.47774,0.74655,0.69544,0,0,0.64402,0.30293,0.70562,0.66074,0,0,1,0.32068,0.65775,0.43689,0.70152,0,0,0,0,0,0.38763,0.63699,0.2952,0.30158,0,0.67488
0,0,0,0,0,0,0,0.38837,0.37104,0.35654,0.32162,0.60743,0.33646,0,0,0,0.32157,0,1,0.32341,0.2143,0.64684,0.29081,0.52441,0.25039,0.34058,0.60979,0.31048,0.51069,0.20575,0.31491,0.27167,0,0.60801,0.75641,1
0,0,0,0,0,0,0,0,0.30022,0.59426,0,0,0,0.28205,0.35324,0.24228,0.39045,0,0.4517,0.6578,0,0,0.40947,0,0.32888,0.27661,0.40571,0.38393,0.28385,0.67325,0,0.34752,0.26535,0.19629,0,0
0,0,0,0,0,0,0,0,0,0.5,0.35112,0.35696,0.67383,0.49608,0.28166,0,0.31619,0.71685,0.36378,0.33707,0.32175,0,1,0.75698,0.29553,0,0,0.41546,0.67531,0.28519,0.31173,0,0,0.54554,0,0
0,0,0,0,0,0.31256,0,0,0,1,0,0,0.30725,0.50107,0.36768,0.66789,0,0.31055,0.34189,0.68026,1,1,0.29981,0.38332,0.29244,0.60355,0,0.33161,0,0,0.27143,0.37851,0.75006,0.3101,0.62888,0
0,0,0,0,0,0,0,0,1,0.25,0.63464,0,0.24681,0,0.7659,0.50194,0.24568,0.27033,0.32254,0,0.32961,0.30688,0.43578,1,0.32701,0.28837,0.71415,0.32595,0,0,0,0.2422,0.34008,0.256,0,0.33625
0,0,0.32148,0,0,0,0,0,0.25275,0.66667,0.32427,0.71407,0.28357,0,0,1,0.29074,0.74238,0.32557,0.35975,0.65246,0,1,0.77973,0,0.25684,0.4936,0.32629,0.35653,0.25476,0.31309,0.28923,0.55404,0,0,0
0,0,0,0,0.25899,0,0,0,0.67467,0.24324,0.34919,0.40351,0.31976,0.65925,1,1,0,0.28657,0,0.61204,0.30491,0.25125,0,0.53153,0,0.33333,0.32934,0.36945,0,0.62226,0,0.39418,0,0,0,0
0,0,0,0.34885,0,0,0,0,1,0.5,0.71528,0.29189,0,0.58942,0,0.46528,0.34182,0.68862,0.69083,1,0.31523,0.74054,0,0.74832,0.64433,0.65597,0.45691,0.35389,0.38994,0,0,0.37473,0.19738,0.5075,0.68001,0.759
0,0,0,0,0,0,0,0,1,0.4,0.48224,0.29948,0.26868,0.28649,0.35984,0.32326,0.41642,0.38834,0.5169,0.38863,0.33992,1,0.37067,0,0.40082,0.7417,0.45578,0.3033,0.29388,0,0.29107,0.47352,0.27765,0.35881,0.6582,0.32077
0,0,0,0,0,0,0,0,0,0,0,1,0.75771,0.68908,0.30091,1,0,0.68729,0.67298,0.47337,0.31763,0.40432,0.71752,0.41832,0.29595,0.61013,0.4011,0,0.26302,0.43347,0.48376,0.26173,0.66522,0,0.35437,0
0.35961,0,0,0.28792,0,0,0,0,0,0.63659,1,0.31261,0.62533,0.67419,0.31936,0,0.61046,0,0,0.30178,0,0.71575,0.67983,1,0.60056,0,1,0.31619,0,0,0.4483,0,0.607,0,0.70288,0
0,0,0,0.43754,0,0,0,0,0.33031,1,0.68518,0,1,0.39336,0.75885,0.34454,0.78867,0,0.34027,0.3185,0.25688,1,1,0.74464,0.69179,0.35922,1,0,1,0,0.71399,0.69229,0.31765,0,0.64643,0.77788
0,0.26625,0,0,0.4314,0,0,0,0.65217,1,0.68755,0.64487,0.34817,0.33021,0.43817,0.73742,0,0.71477,0.67729,0.31248,0.6917,0.58765,1,0.5815,1,0.76513,0,0.26256,0.29669,0,0.61653,0,0.79236,0.32099,0.57725,0
0.69409,0.36432,0.69304,0,0,0,0.82878,0,0.68127,0.66667,0.72662,0.41612,0,0.50407,0,0.33815,0.36155,0.30287,0.72385,0.4134,0,0.6364,0,0,0.22038,0,0.33693,0.769,0.26405,0.30175,0,0,0.31296,0.64439,0.38168,0
0.30591,1,1,1,1,1,1,1,0.2964,0.33333,1,0.68957,1,1,0.71157,0.72774,1,0.29496,0.72188,0.28168,1,0.71541,0.64477,1,1,0.38059,0.20048,1,0.72731,1,1,0.71876,1,1,1,0.2724
0,0,0,0,0,0,0,0,0.28429,0,1,0.41868,0.6811,0,0.30808,0.24283,0,0.41041,0.32175,0,0.30701,0.48926,0.70536,0.33195,0,0,0,0.72077,0.33472,0,0.37877,0,0.26677,0.54631,0.27911,0.25734
0,0,0,0,0,0.52658,0,0.56013,0,0.33333,0.34932,0.75282,0,0.34863,0.55863,0,0,0,0.359,0.63685,1,0.31342,0.41287,0.27743,0,0,0.30139,0.35472,0.29117,0.7435,0.23967,0,0,0.35286,0.72279,0.61515
0,0,0,0,0,0,0,0,0.34694,0.25,0,0,0,0,0,0,0.305,0.27927,0,0.29047,0.38092,0.61654,0.26946,0.3653,0.44684,0.32383,0.28069,0,0.74716,0.57319,1,0,0,0.30535,0,0
0,0,0,0,0,0.18569,0,0,0,0.22654,1,0,0.30105,0.66204,0.32887,0,0,0.28925,0.60082,0,0.68374,0.6863,0.31599,0.73124,0.60885,0.6977,0,0.30138,0.31874,0,0,0.63057,0,0,0.27825,0
0,0,0,0,0.28816,0,0,0,0,0.2,0,0.32916,0.66703,0,0.43996,0,0,0,0,0,0.57175,0,0.66243,0.70353,0.56095,0,0,0,0,0,0.40762,0.24119,0,0.26272,0,0.23065
0,0,0,0.35618,0,0,0,0,0.4525,0.75,0,0.2915,0,0.33877,0.30288,1,0,0.3312,0.43313,0.29732,0.2699,0.70805,0.30551,0,0.4341,0.3395,0.27198,0.68175,0,0.57124,0.41454,0.36459,0.34095,0.33586,0,0
0,0,0,0,0.31093,0,0.67086,0.29767,0,0.2,0.66915,0.25006,0.3005,0,0.69365,0,0,0.28492,0,0.31324,0,0.6886,0.65887,0.35112,0,0.28757,0.25276,0,0,0.38792,0.27706,0.2661,1,0,0.45745,0.8088
0,0,0,0,0,0.29141,0,0,0,0.36877,0.65816,0,0.55024,0.72332,0.28485,0.67717,0,0,0.44524,0.35885,0.31602,0.73102,1,0.70675,0,0,0,0.42472,0.4049,0,0.45004,0.3391,0,0,0.3382,0.44901
0,0,0,0,0.27601,0,0,0,0.32682,0.25,0.62619,0.50251,0,0.31308,0,0.79105,0,0,0.39891,0,0.32503,0.58401,0.40774,0,0,0.34737,0.26968,0.50877,0.34528,0.69473,0,0,0,0,0,0.4136
0.34538,0,0,0,0,0.23347,0,0,0.35021,0.81237,0,0.33076,0,0.26971,0.69049,1,0.3187,0.68197,0,0,0,0.57094,0.67087,1,0.57774,0.42086,0.32584,0.73692,0.32095,0,0.3037,0.40002,0.28749,0,0.37029,0.3395
0,0.26639,0,0,0.25755,0,0,0.35329,0.76693,0.75,0,0,0.43573,0.51541,0,0.33119,0.26991,0.30576,0,0,1,0,0,0.34627,0.29224,0.72523,0,0.46306,0.23979,0,0.29186,0.32675,0,0,0.34974,0
0,0,0.67076,0.22332,0,0,0,0,0,0.31181,0.27799,0,0.65658,0.32185,0.67859,0.30975,0.3102,0,0.66667,0.36981,0.19769,0.57601,0.31803,0.36678,0.33191,0,0,0,0.36474,0.27824,0.30266,0,0,0,0.50877,0.29756
1,1,1,1,1,1,1,1,0.64865,1,0.71027,0.46356,1,0.73419,1,1,0.3014,0.57317,1,1,0.33714,1,1,0.5857,0.64674,0.72099,0.39228,0.70755,0.76609,0.31225,0.28519,1,1,0.79902,0.60293,0.43185
0,0,0,0,0.61219,0,0.63195,0,0,0.4,0.31023,0.2912,0.66492,0.45035,0.21874,0,0.25842,0.30388,0.69516,0.66566,0.31335,0.27894,0,0.28355,0.75596,0,0.38549,0,0.68076,0.18986,0.4184,0.41217,0.77044,0.74152,0.65025,0.54516
0,0,0,0,0,0,0,0,0,0,0.29376,0.60515,0.41811,0.15553,0,0,0.49832,0.74797,0.22303,0,0.60803,0.16033,0.68056,0.23948,0,0,0.76007,0.31547,0.72529,0,0.31162,0.26523,1,0.40167,0,0
0.32823,0.43611,0.38263,0,0,0,0,0.44231,0.61576,0.625,0.28128,0.68791,0.34547,0.27329,0,0.38781,0.26626,0.75281,0,0,0.60201,0.3412,0.28463,0.43237,0.50551,0,0.40757,0.68437,0.32663,0.25348,0,0.23928,0.5545,0,0.34296,0
0,0,0,0,0,0,0,0,0,0.25,0.74342,1,1,0,0.34081,0.38,0.31069,0,0.63694,0,0.31512,0.23009,0.59477,0.31932,0.34065,0.32663,0.58696,0.37383,0,0,0.57668,0.64537,0.44672,0.71345,0,0.329
0,0,0,0,0.27381,0,0,0.39712,0.21953,0,0.44518,0.51765,0.36813,0,0.67544,0.30691,0.69491,0.28568,0.4382,0.40561,0.34426,0.58538,1,0.68388,0.31987,0.67091,0.27758,0.27274,0,0.45445,0,0.32056,0,0,0,0.28547
0,0.26126,0,0,0,0,0,0,0.69079,0.6,0.31272,0.35631,0,0.27297,0.27326,0.32898,0,0.27733,0.41656,0,0.37185,0,0.30091,0.25218,0.51307,0,0.84741,0.59424,1,0,0.32374,0.57152,0.62937,0.64494,0.61472,0.339
0,0,0,0,0,0.24033,0,0,0.30587,0,0.32138,0,0.43421,0.32381,0.27727,0.4239,0.3701,0.66711,0.3558,0.45356,0.42717,0.66402,0,0.31925,0,0.38222,0,0.63974,0.65574,0.38095,0.21796,0,0.28568,1,0,0.23304
0,0,0,0,0,0,0.34016,0,0.24939,0.5,0.72791,0.65156,0,0.3251,0.71533,0.64564,0.65862,0.32362,1,0.68897,0.69087,1,0,0.33631,0,0,0.7365,0.73862,0.35599,0.37275,0.70914,0.22351,0,0.44089,0.58964,0.38322
0,0,0,0,0,0,0,0,0,0.66667,0,0.36977,0,1,0.75543,0.37655,0,0.29476,0,0.38906,0.46397,1,0,0.40619,0.69269,0.35553,0,1,0.33416,0,0,0.72055,0.69363,0.35623,0.55416,0.59046
0,0,0,0,0,0.24998,0,0,0.33314,0.67744,0,0.30546,0.51513,0,0.28897,0,0.1812,0.60338,0.32357,0,0.21002,0.43242,0.6051,0.6131,0.281,0.62761,0.32832,0.43582,0.26312,0.65211,0.56984,0,0.36946,0,0.63191,0.39125
0,0,0,0,0,0,0,0,0,0,0,0.71965,0.3175,0.18094,0.72145,0.33824,0.41442,0.64814,0.32943,0.35557,0.64014,0,0.74152,0,0,0,0.6777,0.31369,0,0.32361,0.34258,1,0.70538,0,0.2769,0.28182
0,0,0,0,0,0,0,0,0,0.5,0.36838,0.30215,0,0,0.30028,0.23471,0.34716,1,0.68512,0.22041,0,0.32977,0.49907,0,0.61456,0.47224,0,0.3031,0.45098,0.36404,0,0,0,0.41475,0,0
0,0,0,0,0,0,0,0,0.36721,0.33333,1,0.34282,0.33636,0.63339,0.709,0,0.28155,0.30004,0.32088,0.36849,0.43523,0.32321,1,0.29084,0.26312,0,0.35286,0,0.65834,0.57041,0.31063,0.67808,0.37642,0,0,0
0,0,0,0,0,0,0,0,0,0,0.66698,0.32912,0,0,0.30527,0.30231,0.27934,0,0.3654,1,0.41291,0,0,0.54366,0.32827,0.34601,0.39756,0.52331,0.21524,0,0,0.52451,0,0.36157,1,0.75471
0,0,0,0,0,0,0,0,0.48211,0,0.28631,0.55665,0.64516,0,0.40266,0.22962,0.29182,0.32176,0,0.46115,0.72336,0.18078,0.23474,0,0.33108,0.78468,0,0.27798,0.26589,0.29914,0,0.72997,0,0.24067,0.61074,0
0,0,0,0,0,0,0,0,0.33642,0,0.33724,0.35181,0.62926,0.32986,0.44874,0,0.3881,0.29634,0.61949,0.75781,0.70411,0,0,0,0.40765,0.35723,0,0.29089,0,0,0.4054,0.7471,0.45876,0.67565,0,0.33466
0,0,0,0,0,0,0,0,0.61576,0.32115,0,0.28231,1,0.46074,0.43535,0.34622,0.25162,0,0.38786,0.31371,0.62772,0.32947,0,0,0.27758,0.71859,0.40167,1,0.28905,0.70677,0.48633,0,0.35186,0.57895,0.29481,0.61763
0,0,0,0,0,0,0,0,0.18389,0,0.21376,0.47097,0.73439,0.30491,1,0,0,0,0.22362,0,0,0.63034,0.7349,0.65663,0.28478,0,0.70101,0.62867,1,0,0.85026,0.82512,0.64751,1,1,0
0,0,0,0,0.1828,0.28003,0,0,0.67737,0.33333,0,0,0.63876,0.45698,0.30973,0.44118,0.39078,0.32759,0.31511,0.35658,0.72046,0.53398,0.73245,1,0.27643,0.40157,0.33125,0.67293,0.43851,0.31447,0,0.73808,0.27353,0.30917,0.60702,0.36662
0,0,0,0,0,0.12734,0,0,0.24673,0.48649,0.57606,0.29937,0,0.41505,0,0,0,0.44251,1,0.27597,0.65232,0.75996,0.68342,0,0,0,0.44355,0.22935,0.70672,0.44794,0.34026,0.61761,0,0,0,0.37403
0,0.22604,0,0.68399,0.31633,0.1313,0,0.26816,0,0.6772,0,0.70248,0.2857,0.3128,0.36014,0.35785,0.38592,0.60438,0.60823,0.71208,0.35516,0.62389,0.51056,0,0.25627,0.66249,0,0.19658,0.32015,0,0.37811,0,0.63326,0.32578,0.43193,0.30108
0.22028,0.3733,0,0,0.20419,0.28439,0,0,0.68966,0,0.77986,0.25927,0.68759,0.35148,0.36217,0.34226,0.42467,0.54516,0,0,0.25271,0.46578,0,0.53102,0.75751,0,0.33528,0.39775,0,0,0.54822,0.34894,0.41174,0,0,0
0,0,0.3086,0,0.30202,0,0.16914,0.30932,0.28052,0.33333,0.6766,0.40662,0.29139,0.5065,0,0.40359,0,0.27358,0.71328,0.65839,0.42794,0.7078,0.70208,0.72804,1,0.58468,0,0.4583,0.30582,0,0.31116,0.65051,0,0.78854,0.28586,0
0,0,0,0,0,0,0.29741,0.24263,1,0,0.27845,0,1,0,0.74215,0.67282,0.67546,0.71701,0.55964,0.37364,0.67797,0,0,0.63136,0.67635,0.26636,0.63114,0.73643,1,0,0.44412,0.26637,0.40378,0.67817,0.29048,1
0,0,0.27272,0.24339,0,0,0.33313,0,0.55369,0,0.33455,0.3254,0.46038,0.2932,0,0,0.69067,1,0.37391,0.21872,0,0.35885,0,0.71266,0.58036,0,0.35423,0.35834,0.24153,0.60501,0.28055,0,0,0.73079,0,0
0,0.68452,0.42839,0.28763,0,0.48256,0,0.46446,0.31482,0,0,0.28568,0.31138,0.3099,0,0.70024,1,0,0.33815,0,0.31387,0.36866,0.35873,0,0.26327,0,0.74301,0.70446,0.74481,0,0,0.17536,0.34161,0.43403,0,0
0,0.7309,0.36791,0,0.60436,0.39541,0.26742,0,0.4296,0,0.37724,0,0,0,0.72873,0.22703,0.36428,0.60357,0.28376,0,0.63614,0.38252,0.34691,0.35617,0.33303,0.63072,0.7268,1,0.64784,0.32518,0.33696,0,0.28743,1,0.5982,0.4016
0.26024,1,1,0.49482,1,1,1,1,1,1,0.41661,0.28323,0.66588,0.654,0.33695,0.58333,0.70077,1,0.38039,0.57388,0.6909,0.747,1,0.41956,1,0.69815,1,1,1,1,1,1,0.7795,0.74158,0.46538,0.73826
0.5229,0.7245,1,0.50356,1,1,1,0.5682,0,0,0.74014,1,0.64475,0.25464,0,0.66969,0.69986,0.3974,0.62133,0.74436,0,0.65821,0.73017,0.67429,0.63583,0,1,1,0.30757,0.3395,1,0.73792,1,0.6864,0.57889,0.66892
0.77624,0.44989,0.37326,0,0.35263,0.55688,0.44939,0,0.36388,0,0.32397,0.65322,0.72766,0.2492,0.40098,0,0.59453,0.23625,0.64587,0.67526,0.65457,0.55333,1,0.35445,0,0.2586,0.29763,0.34496,0.5953,0.6651,0.30247,0.23746,0.26364,0.585,0,0.28773
0.27805,0.6827,1,1,1,1,1,0.5659,0,0.33719,0.63774,0.3442,0.68638,0.28246,0.76869,0.54515,0,0.30448,0.26822,0.69412,0.25499,1,0.59093,0.52605,0.25041,0.61053,1,1,0.52404,0.34614,0.56358,0.67608,0.20723,0.5404,0.28857,0.74675
0,0,0.24327,0.55009,0.34633,0,0.55919,0,0.29412,0.57143,0.22015,0.63498,0,1,0,0.64541,0.26254,1,0.29819,0.3746,0.39837,0.69989,1,0.7384,0.28671,0,0.72404,0.66692,1,0.62789,0.62705,0.71191,0.30227,0.3634,0.58019,0.36153
0,0.26157,0.16749,0,0.23492,0.39768,0,0,0.2269,0.8,0.68797,0.78718,0.27599,0.20127,0.55282,0.69767,0,0.68082,0.34897,0.67168,0.30687,0.4121,0.684,0.37115,1,0.49664,0.21831,0.39663,0.32757,0.40507,0,0.44707,0,0,0.3882,0.35338
